2024-10-23 17:03:44,628 ; PT3S                                                         ; DEBUG   ; dxAndMxHelperFcts.readDxAndMx: Start.
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GOTHICBI.TTF', name='Century Gothic', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GOTHICI.TTF', name='Century Gothic', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SansSerifCollection.ttf', name='Sans Serif Collection', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\HPSimplified_It.ttf', name='HP Simplified', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\YuGothR.ttc', name='Yu Gothic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\verdana.ttf', name='Verdana', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 3.6863636363636365
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\POORICH.TTF', name='Poor Richard', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\hpsimplifiedhans-regular.ttf', name='HP Simplified Hans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VerdanaPro-CondBlack.ttf', name='Verdana Pro', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ARIALNI.TTF', name='Arial', style='italic', variant='normal', weight=400, stretch='condensed', size='scalable')) = 7.613636363636363
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\HPSimplified_Lt.ttf', name='HP Simplified', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LBRITEDI.TTF', name='Lucida Bright', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Program Files (x86)\\HP\\HP ICS\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Oblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 1.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\RockwellNovaCond-Italic.ttf', name='Rockwell Nova', style='italic', variant='normal', weight=400, stretch='condensed', size='scalable')) = 11.25
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VerdanaPro-CondBold.ttf', name='Verdana Pro', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\FRABK.TTF', name='Franklin Gothic Book', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LeelaUIb.ttf', name='Leelawadee UI', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ArialNova-Light.ttf', name='Arial Nova', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\l_10646.ttf', name='Lucida Sans Unicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segoeuib.ttf', name='Segoe UI', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Program Files (x86)\\HP\\HP ICS\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-Bold.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\tahoma.ttf', name='Tahoma', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\OLDENGL.TTF', name='Old English Text MT', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GeorgiaPro-CondBlack.ttf', name='Georgia Pro', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\DUBAI-BOLD.TTF', name='Dubai', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VerdanaPro-CondRegular.ttf', name='Verdana Pro', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GillSansCondExtraItNova.ttf', name='Gill Sans Nova', style='italic', variant='normal', weight=800, stretch='condensed', size='scalable')) = 11.629999999999999
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ITCBLKAD.TTF', name='Blackadder ITC', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BOOKOSB.TTF', name='Bookman Old Style', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LBRITEI.TTF', name='Lucida Bright', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\COOPBL.TTF', name='Cooper Black', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BOD_PSTC.TTF', name='Bodoni MT', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\taile.ttf', name='Microsoft Tai Le', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\PAPYRUS.TTF', name='Papyrus', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\CENSCBK.TTF', name='Century Schoolbook', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\segmdl2.ttf', name='Segoe MDL2 Assets', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\IMPRISHA.TTF', name='Imprint MT Shadow', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,101 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbel.ttf', name='Corbel', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,109 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BOOKOSBI.TTF', name='Bookman Old Style', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2024-10-23 17:03:54,110 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibriz.ttf', name='Calibri', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2024-10-23 17:03:54,111 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\palab.ttf', name='Palatino Linotype', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-10-23 17:03:54,111 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ROCK.TTF', name='Rockwell', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,111 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Program Files (x86)\\HP\\HP ICS\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,111 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VerdanaPro-CondLightItalic.ttf', name='Verdana Pro', style='italic', variant='normal', weight=300, stretch='condensed', size='scalable')) = 11.344999999999999
2024-10-23 17:03:54,111 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\cour.ttf', name='Courier New', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,111 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ROCKI.TTF', name='Rockwell', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-10-23 17:03:54,111 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguihis.ttf', name='Segoe UI Historic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,111 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GeorgiaPro-CondSemiBold.ttf', name='Georgia Pro', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2024-10-23 17:03:54,111 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ITCKRIST.TTF', name='Kristen ITC', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,111 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\pala.ttf', name='Palatino Linotype', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-10-23 17:03:54,111 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\NirmalaS.ttf', name='Nirmala UI', style='normal', variant='normal', weight=350, stretch='normal', size='scalable')) = 10.0975
2024-10-23 17:03:54,111 ; matplotlib.font_manager                                      ; DEBUG   ; findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ArialNova-Bold.ttf', name='Arial Nova', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
